event_id,event_type,user_id,ad_id,campaign_id,cost_per_click
bf29ef2b-8b40-44bd-a511-860598bdf9ce,impression,user_779,ad_camp_18_2,camp_18,
d80e8367-5343-4901-b210-c1c886da5c63,click,user_951,ad_camp_18_5,camp_18,1.49
5dae3d2f-ad0f-4bce-8a5f-babf68548ac1,impression,user_135,ad_camp_11_2,camp_11,
1aa5efc2-c64d-4a95-8836-f242014b128c,impression,user_44,ad_camp_10_2,camp_10,
fe6730f4-ccf3-49ed-8067-8656c134ce9b,click,user_615,ad_camp_12_5,camp_12,0.6
caa91b55-2657-4094-96a6-54c143e3b296,impression,user_67,ad_camp_10_3,camp_10,
63172873-b9c7-445e-92c5-cc840762c50d,click,user_124,ad_camp_18_1,camp_18,1.04
f69e897c-6a0e-4803-9953-69c743a92c74,click,user_947,ad_camp_20_4,camp_20,1.22
d6d52f2e-93bc-4e8c-ada9-8b2f753677c3,click,user_239,ad_camp_4_4,camp_4,1.04
48c85e02-c849-4d1a-bb5a-0bbb00b1b275,impression,user_883,ad_camp_6_1,camp_6,
08c3ec0c-4dc7-4ea3-be26-4bab0a773a8a,impression,user_816,ad_camp_19_2,camp_19,
bf239c90-829a-4d77-90ab-d3d422ddb0ff,impression,user_452,ad_camp_20_3,camp_20,
bbdd2401-e521-4f2d-8fa4-e2faab53cdd1,impression,user_805,ad_camp_5_3,camp_5,
12301fa7-287e-47e3-a2d1-ea6a6255e712,click,user_869,ad_camp_11_5,camp_11,0.62
903cef21-3264-4947-99f7-b9883dfc133f,impression,user_690,ad_camp_1_4,camp_1,
c16aebc9-1f73-42bb-9783-545b3828f3fd,click,user_795,ad_camp_6_5,camp_6,0.27
e009e1df-cf65-47c2-bd47-0855e7fef9c9,click,user_13,ad_camp_1_5,camp_1,1.05
73de33b8-0e32-4582-8e92-63087222d890,impression,user_984,ad_camp_12_2,camp_12,
8e3246da-d551-4e82-ac56-3c8139a92c51,click,user_677,ad_camp_12_3,camp_12,1.01
a8d846cd-ebf0-47db-8ec1-6b79f6897214,click,user_378,ad_camp_2_4,camp_2,0.35
944b373b-3694-49ab-bf02-172ae45ba686,click,user_448,ad_camp_10_4,camp_10,1.43
3085108f-0b56-422d-afc2-73b6e59e4ce7,click,user_638,ad_camp_8_1,camp_8,0.51
30fcbdf7-53e7-454e-b7c2-c5c22857d150,click,user_233,ad_camp_18_5,camp_18,1.49
6230eaaa-f5ef-4331-a176-d3450d0157f2,impression,user_69,ad_camp_5_1,camp_5,
7cffd961-a943-43e9-83cd-c31c80663f1c,click,user_250,ad_camp_18_4,camp_18,1.48
0c59261e-7991-43cd-acb3-2e0848f34d2d,impression,user_801,ad_camp_10_1,camp_10,
5afa3974-eb8d-4580-b16e-065c907f3acb,impression,user_249,ad_camp_2_2,camp_2,
6c1e2a1c-19d1-4c7f-9b5b-f9f6795328b6,click,user_792,ad_camp_15_4,camp_15,1.33
1735820e-a74a-41af-a1ae-5cec442a67aa,click,user_609,ad_camp_2_4,camp_2,0.35
c8ef804f-8f5b-4e72-991e-5000de1837b7,impression,user_682,ad_camp_3_1,camp_3,
3333dea7-24cc-47b2-824c-6c380d2213fc,impression,user_473,ad_camp_20_2,camp_20,
708e619b-44a3-4ca0-b32c-5be78a0c29fe,impression,user_575,ad_camp_3_4,camp_3,
2134e042-608c-4ce8-9ef5-08bbf7b7c002,click,user_749,ad_camp_17_2,camp_17,1.43
42e8cb9d-af5b-4393-b49c-3644042c642a,click,user_512,ad_camp_14_1,camp_14,0.64
cb9f84fb-6801-4972-ab46-19285f8ed5ff,click,user_617,ad_camp_14_1,camp_14,0.64
4019c227-1290-4257-b0b3-441a424d4dbd,impression,user_344,ad_camp_6_5,camp_6,
0341fdd3-f281-414b-be5c-c8972582b489,click,user_296,ad_camp_16_5,camp_16,0.92
47aad289-45ab-4894-94fc-24dd7d8b1c39,impression,user_838,ad_camp_2_2,camp_2,
9f0a7618-c681-4733-8310-1e444d00f65d,impression,user_150,ad_camp_17_4,camp_17,
1bd3714b-fc15-4f09-9dca-8c0ae7cc36c6,impression,user_458,ad_camp_14_5,camp_14,
985dbd42-fbee-4848-ac5c-ff6e7a0ac68d,click,user_720,ad_camp_13_5,camp_13,0.66
9af63f02-0a9f-41b2-a024-d23149c299ff,click,user_450,ad_camp_7_1,camp_7,0.36
a32271ee-85c3-4e62-ba92-1c539840bed3,impression,user_94,ad_camp_10_5,camp_10,
b92da9ee-0125-43af-8142-cf1f3cf091e8,click,user_739,ad_camp_10_4,camp_10,1.43
060064f2-3cfa-4350-aa86-78e58233f7d5,impression,user_819,ad_camp_2_5,camp_2,
55d4dc87-1ddc-4383-a6a5-c8181f259505,impression,user_282,ad_camp_10_2,camp_10,
5b31444a-20ea-4703-b6d9-284630720585,click,user_705,ad_camp_11_3,camp_11,0.6
35cbf5ad-3774-43c3-af95-1accc6ea2453,click,user_204,ad_camp_5_1,camp_5,0.98
dcb69c9c-d54b-4d3d-98ce-43e253892fcc,click,user_754,ad_camp_19_3,camp_19,1.32
b910452f-3148-4f91-b672-cd0a182796ff,click,user_651,ad_camp_17_2,camp_17,1.43
7ca5b8fc-8676-4a16-8c6f-757b4399b111,impression,user_51,ad_camp_1_3,camp_1,
97fdb591-f2a4-4f2b-9494-1e1de5810f40,click,user_534,ad_camp_17_5,camp_17,1.14
aacd4d3e-e6b1-423d-9e05-abf777e683ac,impression,user_620,ad_camp_17_4,camp_17,
a27a9a34-a251-4248-a197-e7be26363a06,click,user_601,ad_camp_6_2,camp_6,0.92
24fc37ad-bb36-4455-a4f4-9e25dff6ce5f,click,user_626,ad_camp_14_1,camp_14,0.64
1e4c417a-0407-4afd-936a-3e6da22c0f42,impression,user_697,ad_camp_18_5,camp_18,
33f32819-24fb-43ee-9d0a-0f74d14523b6,click,user_539,ad_camp_5_2,camp_5,0.85
ab78ccbf-202a-4dec-bc9c-1d2ed80d3c9c,impression,user_149,ad_camp_2_3,camp_2,
5b98b632-db08-4477-b78d-fc7d3871a748,impression,user_477,ad_camp_4_3,camp_4,
36198e6b-2f47-4dd8-9185-1c77283e413a,impression,user_171,ad_camp_10_3,camp_10,
f0f2b48a-eefc-4111-ae3a-5ce943488f16,impression,user_166,ad_camp_4_5,camp_4,
26cb6220-404e-4055-ba8a-5447a2d80ddd,click,user_425,ad_camp_19_2,camp_19,1.05
d9e7b2f1-3ffb-41fd-87fe-9c7e4b78239d,click,user_138,ad_camp_17_3,camp_17,0.27
2f2c1b96-9973-448e-8881-bae98bc4e993,impression,user_942,ad_camp_7_1,camp_7,
00d6615e-a551-4a97-81c3-d1a76bd03701,impression,user_980,ad_camp_7_1,camp_7,
028dc8bd-5fb4-46ae-b408-daeda006e0ae,impression,user_115,ad_camp_1_2,camp_1,
0db65323-046d-460e-a1c5-70a565e2d834,impression,user_992,ad_camp_17_4,camp_17,
db3be581-35cc-4079-9228-250dbaf1cb96,click,user_87,ad_camp_14_3,camp_14,0.77
7f661f79-6b2e-48f0-af55-676c7297a58e,impression,user_773,ad_camp_3_1,camp_3,
f16399a9-0f4d-4db8-8b28-ed4a3c1bf4b4,click,user_259,ad_camp_4_2,camp_4,1.23
2be7ad1c-e0a5-43b8-b29b-131834b933fe,impression,user_934,ad_camp_13_5,camp_13,
a61b55ce-0732-4f31-bad4-12566edf364c,impression,user_28,ad_camp_9_5,camp_9,
71090f33-5f35-42cb-859a-5a39b873c121,impression,user_776,ad_camp_17_1,camp_17,
90212112-1d12-4591-8211-e85a2c6a4210,impression,user_41,ad_camp_2_4,camp_2,
11cff592-3eb9-4a76-bd75-e6ee1aafcd5a,impression,user_488,ad_camp_5_1,camp_5,
646b7908-d963-40bf-abd3-57fe8e73442b,impression,user_438,ad_camp_1_5,camp_1,
e600a549-c132-4a2a-9b64-eed85b1c74c4,impression,user_508,ad_camp_9_2,camp_9,
dcb98759-8582-45cd-9c65-623fcf163d29,impression,user_64,ad_camp_4_1,camp_4,
91dfdddd-b83a-4010-8dfb-96d88917c942,impression,user_439,ad_camp_3_5,camp_3,
d7ab3aa3-6c76-48fb-8e40-528af3d7e86e,impression,user_787,ad_camp_19_4,camp_19,
baa37223-7a90-4541-a9e6-8103ccd2ac5c,click,user_856,ad_camp_18_5,camp_18,1.49
260e61cb-3b9b-4b22-bbdb-a44abe38ab1a,impression,user_794,ad_camp_16_1,camp_16,
7c7e6d08-5b3f-4727-9f67-66c6e12fe639,impression,user_799,ad_camp_4_5,camp_4,
1aac9539-9eec-4cb8-bc98-98e3f1a9080d,impression,user_469,ad_camp_19_3,camp_19,
3fc37eb4-cb0d-44b5-b86f-dcf467a61476,impression,user_286,ad_camp_8_2,camp_8,
4ac844cb-d9cb-4882-81fc-f8e2ec6d2214,click,user_79,ad_camp_10_3,camp_10,1.08
672e8a1a-75cf-49c8-a35a-c8ab7924f637,impression,user_712,ad_camp_1_5,camp_1,
40b3107f-d74a-4841-8408-2933d443d57c,impression,user_799,ad_camp_11_5,camp_11,
b90abdb3-557e-4db9-8717-cb3a74525993,impression,user_534,ad_camp_7_5,camp_7,
b72bcefe-d577-4d44-9ebc-a54e648c7bce,impression,user_330,ad_camp_12_3,camp_12,
8f855549-23e6-484f-baed-85f8f23937b5,click,user_307,ad_camp_16_5,camp_16,0.92
dfa28915-dd3b-4958-85d3-4911760eb335,impression,user_685,ad_camp_13_4,camp_13,
b7dd8a81-329f-4c4f-aff2-73f67784688b,click,user_740,ad_camp_5_2,camp_5,0.85
8e279acd-1201-4784-9207-4299b93982da,impression,user_547,ad_camp_12_5,camp_12,
916c2042-deff-4321-9ffe-1f16d8196d2f,click,user_748,ad_camp_19_1,camp_19,0.65
570865b2-00f4-4bf6-a209-e416e4faf3a8,impression,user_182,ad_camp_7_2,camp_7,
457455b5-0564-4c98-886a-ef790e9c24bf,click,user_325,ad_camp_6_2,camp_6,0.92
474c4384-7d6f-472e-aa07-b696dca0539b,click,user_652,ad_camp_19_2,camp_19,1.05
42592f6a-68ee-4e9a-93fb-ed67c6ddbfa5,impression,user_567,ad_camp_8_5,camp_8,
24861c2e-4340-473c-9764-ec605ad82cb4,impression,user_911,ad_camp_8_2,camp_8,
0ba0d871-4a57-4539-a8a2-3d4c802532c8,impression,user_678,ad_camp_12_2,camp_12,
7fd73d9c-2b53-416b-a78d-c906a4653799,click,user_682,ad_camp_14_3,camp_14,0.77
dd80b7e8-9d45-4060-afdd-d3a06f5e2272,click,user_956,ad_camp_10_1,camp_10,1.08
40a0033d-8a11-4af8-a147-29e0df37afff,impression,user_147,ad_camp_8_3,camp_8,
327f0fbf-ab2d-412a-86c8-ff64c06aa321,click,user_361,ad_camp_8_1,camp_8,0.51
b271fb79-2181-4c77-af9e-b179b85c0401,impression,user_853,ad_camp_17_1,camp_17,
865586ed-78cb-4e40-8a41-7ed08c2bd5ce,impression,user_148,ad_camp_9_5,camp_9,
c8007452-a47a-449c-b16e-42787a01076d,click,user_244,ad_camp_12_1,camp_12,0.84
9accad20-ed78-41e3-a8b4-9bde8cac96d8,impression,user_464,ad_camp_5_3,camp_5,
65a50f83-155b-40a2-ba28-8063a07d9469,impression,user_939,ad_camp_19_5,camp_19,
6951ce41-8f78-4c34-8963-22995a6f7a31,click,user_79,ad_camp_3_5,camp_3,1.07
159a53ca-6cb3-4d11-a940-918a60b8f7d0,impression,user_273,ad_camp_4_1,camp_4,
bbd16911-5a8d-4c64-827c-3ceefc79156b,click,user_825,ad_camp_14_5,camp_14,0.36
641d2e8b-44c8-4450-82d2-69efd76883a2,impression,user_266,ad_camp_13_3,camp_13,
bf0a8ec4-8a79-4e60-ac26-8217cb2dc24b,impression,user_366,ad_camp_4_2,camp_4,
193bf7f6-a72a-4096-a659-3b7d6bfbb87a,click,user_648,ad_camp_7_2,camp_7,1.11
39ee9bf9-cb03-4152-9943-24f00721ff7b,click,user_783,ad_camp_15_3,camp_15,1.41
04882b72-b32a-44a8-b5a4-12652676e3bb,impression,user_388,ad_camp_15_4,camp_15,
d12a903b-169c-4060-9ad6-3d13c8cd7cc2,impression,user_612,ad_camp_12_4,camp_12,
544bd95b-269f-451a-bd9e-c61fb16adc9d,impression,user_267,ad_camp_17_4,camp_17,
a9d9e7e6-e19d-4041-9b55-0fdbe977d53a,click,user_827,ad_camp_7_2,camp_7,1.11
97ec1c7b-e675-4306-a4be-4c0eef13c1b1,impression,user_925,ad_camp_9_1,camp_9,
da76c05a-b175-4e79-82fc-312f0e4af037,click,user_824,ad_camp_1_4,camp_1,0.48
98211d10-787a-490c-8fe7-5663844f790d,impression,user_443,ad_camp_1_3,camp_1,
02b38663-5a90-4ea3-987d-38661d347ce1,impression,user_106,ad_camp_18_1,camp_18,
22bac91e-3882-46dc-9518-05af6936b9b8,click,user_581,ad_camp_17_4,camp_17,1.39
7cadf1d8-8bd3-491a-aa26-a46b062785a3,click,user_89,ad_camp_5_4,camp_5,1.25
481ddc28-58be-4f6b-9e16-fdfb7697f84b,click,user_450,ad_camp_8_5,camp_8,0.26
b3eed8cc-163f-4123-b160-7760e4d1c568,click,user_311,ad_camp_5_1,camp_5,0.98
d6a869a5-ac24-4465-a7aa-3799eea0ba56,impression,user_201,ad_camp_4_3,camp_4,
96916049-fc9d-4508-8abc-d2776076bb30,click,user_316,ad_camp_4_4,camp_4,1.04
bc918fe1-cfa8-4e64-91d3-c00c948bbdaf,impression,user_163,ad_camp_13_3,camp_13,
7c03db46-045a-4643-a92d-c5a20a609ccd,impression,user_514,ad_camp_7_5,camp_7,
1972fe4e-8867-43b4-ad8e-f45ca04198dd,click,user_519,ad_camp_1_5,camp_1,1.05
f0721b6f-dc19-4dbb-958c-605a2c8e5711,impression,user_519,ad_camp_13_3,camp_13,
52a951cb-4dc1-4c80-8f2e-58f449aaaa0e,impression,user_62,ad_camp_11_2,camp_11,
2a5af4b5-efd6-46b8-aa70-5f6a0f5b20ef,click,user_632,ad_camp_20_3,camp_20,1.25
91c451d9-6b72-4eeb-8221-a17051aece45,impression,user_870,ad_camp_3_2,camp_3,
d7cbf771-4f77-4210-bb09-db6060b3c15d,impression,user_708,ad_camp_6_5,camp_6,
6c644c18-b98f-4156-8568-f76ae55e7d05,impression,user_992,ad_camp_6_3,camp_6,
ae9ecf7c-f9d4-47c3-9317-d7053a4bdbda,click,user_267,ad_camp_18_4,camp_18,1.48
ba4d2b39-0ce0-45ad-a0ff-021daee44ed5,click,user_28,ad_camp_2_4,camp_2,0.35
ec3ff33a-a2b5-4c42-b3cb-b49835b78be3,click,user_751,ad_camp_11_1,camp_11,1.13
7f78d930-e586-4be5-bb07-2052793649a1,impression,user_739,ad_camp_17_5,camp_17,
a503f6cd-b964-4bd2-a713-af035aba234d,click,user_370,ad_camp_11_2,camp_11,0.82
b1c52078-0e8e-4617-b270-79f718f1f120,click,user_295,ad_camp_12_2,camp_12,0.79
ead1f710-71b8-42c3-9cfb-e9e61a0eaf08,impression,user_32,ad_camp_3_1,camp_3,
14f9cf40-ce88-4e3b-8821-cbe968ee7c26,impression,user_649,ad_camp_4_3,camp_4,
205c00c2-d5f8-4fa6-a941-e572ac6846c9,impression,user_461,ad_camp_2_5,camp_2,
584dc2ff-7c85-405b-8358-1a03b740d891,impression,user_148,ad_camp_20_5,camp_20,
75ac20fc-1bec-4380-87b2-c645474c64d8,impression,user_180,ad_camp_1_5,camp_1,
6642d30d-8186-41f2-ab6a-7d892313f6d0,impression,user_769,ad_camp_14_1,camp_14,
0a69ba21-2980-4b27-89ed-0e6c8008d53c,click,user_380,ad_camp_18_5,camp_18,1.49
131fd014-33e7-4fe4-8d96-44af67ae495f,click,user_761,ad_camp_18_4,camp_18,1.48
c19c522c-3ca5-4adb-b5ce-a4add827a8c9,impression,user_837,ad_camp_5_4,camp_5,
7131f564-7748-4019-ada2-3df84c857c8a,click,user_830,ad_camp_12_1,camp_12,0.84
357c87cf-1bcd-490a-9753-a9ef402e0bbe,impression,user_815,ad_camp_15_4,camp_15,
d2ced67f-d7d4-4836-becd-cbd64ed6a773,click,user_889,ad_camp_6_4,camp_6,1.41
38e379ad-6d5b-4891-8ed9-c14f4d3d16c8,impression,user_195,ad_camp_2_3,camp_2,
439c470d-7429-4da8-b80a-040295374ad2,click,user_362,ad_camp_9_2,camp_9,0.86
bb108851-7905-46ef-add6-403c1b064af4,impression,user_464,ad_camp_9_3,camp_9,
721c88b5-0880-47a1-9e14-64ebd105697d,impression,user_102,ad_camp_17_1,camp_17,
88e16ab6-cc3a-4d06-88bc-51d8215bee15,impression,user_44,ad_camp_10_2,camp_10,
ec6bf9e5-412f-43fc-9592-b008e2458d27,impression,user_778,ad_camp_10_3,camp_10,
221b93b3-3ba9-44e0-bbf6-6f34f69a4d77,impression,user_313,ad_camp_2_4,camp_2,
82918c86-9054-484a-8442-16cd6c21dd6d,click,user_218,ad_camp_6_5,camp_6,0.27
dd588252-185a-4009-92b9-6f002e48a548,impression,user_187,ad_camp_2_2,camp_2,
5f27ad2e-d167-4d5c-9ad9-826eaaaff8a6,impression,user_271,ad_camp_5_2,camp_5,
e24d3fb5-dbda-4734-838a-472b39a8b1b7,impression,user_568,ad_camp_4_3,camp_4,
b1e66371-555d-46b3-9082-f0870e5eecf7,click,user_865,ad_camp_13_1,camp_13,1.39
695c9392-a6f6-428a-a635-911a463eec1b,impression,user_887,ad_camp_1_2,camp_1,
cc991d8a-3ca3-4f08-8df7-6611d4668e08,impression,user_182,ad_camp_19_4,camp_19,
df29148d-4f44-43a3-8ab6-c998eacf1421,impression,user_772,ad_camp_17_1,camp_17,
92e6bf7a-0c08-4f04-96cf-af60b0453105,impression,user_703,ad_camp_17_2,camp_17,
72086a16-0281-4352-853e-22dd74948684,click,user_273,ad_camp_12_2,camp_12,0.79
816e40f4-ff10-4081-9fd6-9af99e8c0b6f,impression,user_484,ad_camp_11_2,camp_11,
d9673096-6c70-476d-b542-dde56f94a1d3,click,user_112,ad_camp_16_5,camp_16,0.92
da914b14-e1b4-45f5-afcf-a1df549ffe68,click,user_178,ad_camp_6_2,camp_6,0.92
27c543f8-9e57-477c-8d80-0ebe087a35cd,click,user_140,ad_camp_12_3,camp_12,1.01
3b8b0dce-1ebe-4c16-9ddb-ae7f663bccd6,impression,user_149,ad_camp_18_3,camp_18,
604f80d3-c054-428d-b71a-0b54c1123afe,impression,user_93,ad_camp_3_1,camp_3,
954c29f5-0b15-4769-bca8-571266da2f1f,impression,user_448,ad_camp_19_5,camp_19,
c5632d13-fe55-456e-b473-4e7449d05f0a,impression,user_385,ad_camp_20_2,camp_20,
e10a87c3-086a-41a4-b0b8-d3f14dd46d49,impression,user_232,ad_camp_1_4,camp_1,
f655add3-c244-41c9-8a47-26e43e78597e,impression,user_489,ad_camp_17_2,camp_17,
d5396587-4b14-4382-99fc-395e884b790e,impression,user_526,ad_camp_10_1,camp_10,
d112d865-449a-4f62-83f3-76f4b6106ca8,click,user_610,ad_camp_8_4,camp_8,1.42
44f2a361-b5b3-4465-94a8-3fe8dbfc5896,click,user_527,ad_camp_7_1,camp_7,0.36
580bc1b1-dba0-4d92-800f-8387d07a25a4,impression,user_487,ad_camp_17_1,camp_17,
2f830ded-e7f6-4654-817c-009cedad307c,impression,user_21,ad_camp_3_1,camp_3,
6606743f-8a86-4d55-9157-d291badbbab2,impression,user_340,ad_camp_2_2,camp_2,
f6fedc51-6350-480a-8c79-5209fbb5959a,impression,user_311,ad_camp_5_5,camp_5,
15cb9486-5077-4564-99dc-e82f0cd55dcd,impression,user_350,ad_camp_15_3,camp_15,
d43ae3aa-d0ff-4288-80f4-8baf3ddec45c,impression,user_133,ad_camp_15_2,camp_15,
e516f174-38e3-4031-ada9-44341d05e1a9,impression,user_128,ad_camp_19_5,camp_19,
4a6b1c61-57bf-4a81-b997-ada7d3eccd9e,click,user_395,ad_camp_10_1,camp_10,1.08
d39f310b-44d1-4743-a6ed-7f85ab5c3a5c,impression,user_665,ad_camp_15_1,camp_15,
cf34bdc4-9c9f-436d-8912-a520e998fc34,click,user_340,ad_camp_13_1,camp_13,1.39
d5ee54fb-b7d8-4223-8a6e-0167b891a69c,click,user_191,ad_camp_15_5,camp_15,0.28
4460f802-4950-43bc-ab6b-e85d6b02e240,click,user_512,ad_camp_10_4,camp_10,1.43
b8727e58-3a0e-4587-b136-429be7f996f7,impression,user_311,ad_camp_11_1,camp_11,
d1078089-7ebd-4aaf-8d93-67fb9892e75b,impression,user_728,ad_camp_7_4,camp_7,
76c3d68a-366b-42da-b717-a7c18847e9fd,impression,user_233,ad_camp_12_1,camp_12,
bacb5fc4-f5e8-420c-95ad-374c24593545,click,user_562,ad_camp_1_2,camp_1,1.19
80b6688b-a794-4d7c-97a0-c217381076a1,impression,user_47,ad_camp_19_5,camp_19,
899690c2-e00f-45b5-90f2-d8756bdba6d2,impression,user_913,ad_camp_17_3,camp_17,
6585abdf-5d64-4eab-919c-868dbb3292d0,click,user_400,ad_camp_20_2,camp_20,1.31
cd198aed-3198-4880-ae05-83cf8c9106b6,impression,user_89,ad_camp_13_2,camp_13,
8e2c47e8-f998-4e1f-8400-90b2cb868873,impression,user_167,ad_camp_10_2,camp_10,
d33d2041-db00-4423-b304-6d721e4d5a7d,impression,user_294,ad_camp_9_4,camp_9,
029a28c4-9842-4dcb-9251-9f8dceec14f5,click,user_984,ad_camp_19_3,camp_19,1.32
2422207b-1e37-402d-98de-944a96492448,impression,user_263,ad_camp_12_2,camp_12,
d45f55ba-3205-43ab-b082-d2b18ffca95a,impression,user_23,ad_camp_16_5,camp_16,
a5f61fa9-9c6c-47b0-af7e-38fd13bcf77c,impression,user_630,ad_camp_5_1,camp_5,
3de4b36d-c06e-40ca-a081-b789246759c9,impression,user_129,ad_camp_6_2,camp_6,
b0310cb3-b44b-4ef4-9672-10b3e5729098,impression,user_86,ad_camp_12_2,camp_12,
7538ee7d-0f84-48cf-bb97-53a25e0b83e3,impression,user_27,ad_camp_2_4,camp_2,
c2257d0a-4bb8-4fd0-a080-9cb9e400084e,impression,user_598,ad_camp_3_1,camp_3,
3c718244-ceff-41bc-bc2a-ea60dadd644f,impression,user_876,ad_camp_8_2,camp_8,
61f59b9d-5b38-4bf9-a476-c84120503ef8,impression,user_117,ad_camp_3_5,camp_3,
07503925-6769-40ee-ba2d-800c0b5a99af,impression,user_943,ad_camp_10_1,camp_10,
c813d779-86b7-4f18-836b-5b2e459f6824,impression,user_150,ad_camp_6_3,camp_6,
27c3da4e-39d7-4e5f-a444-0ff8dea225cc,impression,user_990,ad_camp_11_4,camp_11,
5948a2d0-6ce8-4f66-be47-b897624b19c8,impression,user_845,ad_camp_6_3,camp_6,
a8a889fd-3ece-49e1-834a-4e9ff4c12312,click,user_507,ad_camp_19_1,camp_19,0.65
5fd8f312-37af-40b9-83a2-6cce5198fa22,click,user_532,ad_camp_4_4,camp_4,1.04
215afbc9-175f-488a-879a-e765778c755b,impression,user_977,ad_camp_8_3,camp_8,
1f7abea6-9354-4fe1-a1dd-0880331444f8,click,user_910,ad_camp_3_1,camp_3,1.23
2ac103dd-16c7-40db-b42a-ef25e7dfe16a,click,user_891,ad_camp_19_4,camp_19,0.55
943b6567-e594-4f12-bdbb-8f25ef78b366,impression,user_911,ad_camp_3_3,camp_3,
aa9b995b-eda5-43a5-a0fc-018777795e12,click,user_369,ad_camp_10_5,camp_10,0.88
3891d03e-5080-49a4-ba97-cfac6dd204ca,impression,user_11,ad_camp_12_2,camp_12,
3421e51b-f638-4501-86a9-4d47063eadf4,click,user_163,ad_camp_8_1,camp_8,0.51
3e7f1cd9-fa1b-4299-86c7-844fa3a64d89,click,user_193,ad_camp_2_5,camp_2,1.04
a2663ab1-e0c8-40d9-8e1a-d3b3335012ec,impression,user_202,ad_camp_2_2,camp_2,
bdd980b4-7a69-462a-b4c0-30fb75d2927c,impression,user_776,ad_camp_16_5,camp_16,
ee5b9e56-8ecb-40d9-8149-d93c14061530,impression,user_86,ad_camp_2_3,camp_2,
cdda62f8-7c11-4449-8a5e-d254ba946d30,click,user_394,ad_camp_19_4,camp_19,0.55
3528767b-f6a2-40bd-a9d8-d7bdcd6023a7,click,user_958,ad_camp_19_4,camp_19,0.55
7885e4cd-4ac9-4102-a8e5-08eea533b963,click,user_201,ad_camp_4_5,camp_4,0.45
57ff3858-d92b-49e6-b227-1fa66e74e2e8,click,user_870,ad_camp_1_3,camp_1,1.45
cd2a2bdf-4550-4442-83c1-6599d8f924e1,click,user_466,ad_camp_18_5,camp_18,1.49
151d4e6c-efdc-4131-a50c-9894928484e6,impression,user_87,ad_camp_12_3,camp_12,
0826d379-6473-43e0-affb-850f57d62ad0,impression,user_643,ad_camp_10_2,camp_10,
861973b3-0709-41d0-b164-8d277c847618,click,user_777,ad_camp_9_2,camp_9,0.86
4da98443-239d-48e2-a995-6d7fcf5a14b8,impression,user_230,ad_camp_20_4,camp_20,
bc0fcb07-11b9-40f2-b4c3-870a3df72f3d,impression,user_303,ad_camp_5_2,camp_5,
d206b0c0-923a-4be6-8e3a-cc25d5179cd7,click,user_666,ad_camp_2_5,camp_2,1.04
faf89f91-7ba7-4a50-b33b-7a5cb9582a41,impression,user_641,ad_camp_12_3,camp_12,
d64097a0-0e3b-413c-a8f6-c2e159ba41ed,click,user_779,ad_camp_16_1,camp_16,1.47
0e9676fa-e92a-4fcb-8322-56f5ede7b6e7,impression,user_797,ad_camp_17_1,camp_17,
b78a4f1d-139d-4452-9373-27a594343c6f,click,user_224,ad_camp_12_1,camp_12,0.84
da856b85-64b9-4c15-b7b4-033c9fdbc17e,impression,user_339,ad_camp_13_2,camp_13,
7d23627a-68f3-4dde-ad95-c79e90762b9e,impression,user_622,ad_camp_12_4,camp_12,
7f5c93c6-9a73-483c-9cb8-e78f00d5b289,click,user_804,ad_camp_1_1,camp_1,0.59
f64e3e7e-4baa-448d-ac38-62d35d3ec288,impression,user_32,ad_camp_8_3,camp_8,
7d8932d9-230f-4d45-a9b4-59bec0acfb6a,impression,user_738,ad_camp_5_3,camp_5,
c4bdf6e6-854b-4db8-b7ea-59c4ebecb73b,impression,user_390,ad_camp_11_5,camp_11,
40dda00a-8f84-47b3-a336-90848b888a38,click,user_88,ad_camp_20_3,camp_20,1.25
751c0f71-bcc1-407b-b8ae-2365a9799407,click,user_612,ad_camp_12_5,camp_12,0.6
ec8814c9-357b-4fb6-97b7-202c8e36fbe0,click,user_382,ad_camp_18_5,camp_18,1.49
944662da-bab5-45ce-a4e6-df97cdc07abb,click,user_709,ad_camp_16_1,camp_16,1.47
74276950-1ad6-41c0-a417-64402eb3fc6b,impression,user_421,ad_camp_4_5,camp_4,
e7aa3070-67eb-4b6a-9fe1-0bd6c1ea3ac3,impression,user_686,ad_camp_10_3,camp_10,
e6ea02cc-00d4-4225-86c7-963bce6e1cc5,impression,user_836,ad_camp_20_2,camp_20,
97ab3765-f6f4-4d6d-97f1-9f866c5c9c84,click,user_522,ad_camp_16_4,camp_16,0.65
8c58b0f7-b21b-43b6-badf-e98006066635,click,user_391,ad_camp_18_2,camp_18,0.57
9b536d98-5bd6-4e9a-b5dd-46dc5f831810,impression,user_85,ad_camp_19_4,camp_19,
06f6d5ca-7fcf-4d06-bb86-c69bba358be9,impression,user_957,ad_camp_6_5,camp_6,
2c8f5605-a45e-423a-acfa-1db5f6fa62c0,click,user_49,ad_camp_6_4,camp_6,1.41
34141f76-8b9f-4aed-b195-5fa37e7e0f88,click,user_519,ad_camp_7_1,camp_7,0.36
7041e822-c7b3-4cf8-8813-a2457f0d981a,impression,user_581,ad_camp_11_4,camp_11,
55a7a3be-c455-42b6-944f-de0916b92b29,impression,user_42,ad_camp_7_4,camp_7,
b1ea4ad8-59e0-46e1-8de2-963de425155f,click,user_610,ad_camp_10_3,camp_10,1.08
